img_no,hair_color,hair_length,background_score,hairstyle
600,-0.8074,0.3185,0.8587,-0.0232
601,-0.7908,0.3505,1.351,0.5245
602,1.9802,0.8157,-1.0454,-1.2884
603,-1.2839,-0.3876,0.5965,-0.1184
604,0.1262,0.8078,-1.7514,-0.6575
605,0.2868,1.2085,0.6547,-0.3468
606,-0.2536,0.5381,0.1516,0.0934
607,-0.9005,0.77,1.2834,0.5069
608,-0.5095,0.1706,1.4642,-1.046
609,0.9836,0.7233,1.1763,-0.4674
610,0.1731,-1.6128,-0.4034,1.311
611,-0.7246,0.4913,0.6101,-0.5777
612,-0.504,0.3651,-1.4237,1.4779
613,-1.2248,-0.104,1.4601,-0.3986
614,0.9748,0.7817,0.4786,0.158
615,-0.4886,-1.3632,-0.446,-0.0161
616,0.1022,0.2655,-1.6144,0.0217
617,0.2243,-0.3639,1.0654,0.537
618,0.5647,-1.3507,-0.1557,0.6331
619,-0.6083,0.609,1.2838,-0.8386
620,0.9375,-0.2164,1.2693,-0.4038
621,-0.6231,0.9702,0.6033,0.6697
622,-0.6473,0.662,-1.3756,0.7787
623,-0.8863,-0.2843,0.7148,0.7609
624,-0.7093,0.947,1.0933,0.1949
625,-0.4577,1.0156,1.6212,0.0484
626,0.791,0.8761,0.6332,-0.0412
627,0.8103,1.0217,-1.1845,0.0135
628,0.6743,0.6846,-0.5114,-0.51
629,-1.0278,1.1718,0.8737,0.7076
630,-0.2019,0.6976,1.0617,-0.4342
631,0.5,-0.0125,-1.2869,-0.2109
632,-0.5528,0.6428,1.1126,-0.4713
633,-0.2807,-0.0032,0.9426,1.4234
634,0.5719,1.3568,0.9722,0.884
635,0.8425,0.7307,1.1421,-0.5568
636,-1.2554,0.2941,-1.3644,0.1949
637,-0.7953,1.2021,0.9386,0.6198
638,-0.4244,1.5188,0.4077,-0.2898
639,-0.9979,0.097,1.2183,1.856
640,-0.9552,0.7003,0.7704,0.1999
641,0.7077,0.5144,-0.2675,-0.066
642,-1.0008,-0.1234,-0.5197,0.6341
643,0.7002,0.2177,1.4044,-0.4168
644,0.5998,1.2753,0.8884,-0.0954
645,1.0303,1.0508,-0.1008,-0.7201
646,1.6499,0.7277,1.4346,-0.4552
647,1.5834,-0.5749,1.0173,0.6293
648,-1.0122,1.3175,0.5713,0.5663
649,-0.5805,1.0942,0.4668,0.2239
650,-0.3587,0.5175,0.999,0.4111
651,-0.4013,0.4547,1.6921,-0.4527
652,-0.8295,0.2771,0.8111,-0.1431
653,-0.6592,1.0021,0.905,-0.4524
654,-0.4236,-0.7093,0.2538,0.3084
655,-0.571,0.6242,0.5616,0.2285
656,-1.0864,-0.2518,1.0871,0.5589
657,-1.2208,-1.001,1.0723,0.2896
658,-1.2049,-0.3792,0.7036,-0.3589
659,1.1665,0.7503,1.402,-0.3024
660,-0.7644,0.4037,1.3689,0.2387
661,1.2587,0.9948,-0.6668,-0.4833
662,-0.9789,-2.0004,0.0384,0.9168
663,-0.8034,0.2859,1.447,-0.3371
664,-0.7462,0.9889,1.1233,0.1192
665,0.3637,0.8848,0.229,0.2046
666,-0.787,0.9849,1.047,0.0615
667,-0.987,0.1699,0.9966,0.6005
668,0.585,0.1941,0.1976,-0.4725
669,-0.9871,-0.1166,-0.0285,-0.2534
670,0.7079,0.4888,-1.3564,0.0531
671,-0.9378,0.4602,1.7408,0.7413
672,-0.7908,1.2583,0.3671,-0.1688
673,-0.82,1.0044,1.069,0.16
674,-0.2463,0.6058,0.2024,0.528
675,1.5567,0.9622,-1.056,1.1215
676,-1.0444,0.375,0.8382,-0.25
677,-0.3729,1.2835,1.0364,0.4959
678,-0.8841,-0.0523,0.0102,0.764
679,-0.101,0.5491,1.2305,-0.2859
680,-0.2933,0.4373,-0.2498,1.8129
681,-0.9343,1.7265,0.9547,0.5392
682,-0.9876,1.0459,0.8045,-0.1122
683,-0.567,0.0412,-1.7936,0.5841
684,-0.6079,1.0494,1.1882,-0.4795
685,-0.693,1.2305,0.4666,0.556
686,1.1296,0.9701,0.1914,0.6457
687,0.0121,0.5792,0.8443,-1.0586
688,-0.2003,0.1763,0.0474,-0.421
689,0.8756,1.0316,1.4462,-0.6575
690,0.9175,0.6087,-1.9267,1.1321
691,-0.665,0.7028,0.8752,0.2111
692,1.4972,0.8294,0.2653,-0.6772
693,-0.4112,0.3758,-0.1797,-0.3762
694,-0.7488,0.7286,0.0793,0.5437
695,1.4619,0.527,-1.3187,0.4653
696,-0.227,0.1929,0.66,0.1277
697,1.7018,0.8614,0.3959,-0.0219
698,-0.2547,0.8442,-0.188,-0.0401
699,-0.7882,0.5397,1.0218,0.6705
700,0.7154,0.7525,-0.0323,-0.7629
701,-0.2178,0.8098,0.6081,-0.2831
702,-1.0727,0.0155,0.9704,-0.2076
703,-1.0899,0.9469,0.8282,0.5332
704,-1.1267,0.4019,1.0207,0.7551
705,-0.6322,-0.0659,-0.4904,0.2208
706,-0.5994,0.1653,1.3969,0.8217
707,0.6014,-0.2989,0.3371,0.7962
708,2.1822,0.8271,-1.0971,-0.0394
709,-0.1893,0.9809,1.3577,-0.795
710,-0.8053,0.2848,1.3496,-0.4342
711,0.7306,0.6672,-1.6625,0.248
712,-0.544,-0.0358,0.1282,-0.5417
713,-0.8397,0.7009,1.1926,1.3352
714,1.1289,0.1365,0.2087,-0.7261
715,-0.7123,-0.1917,0.3191,1.2189
716,-0.5171,-1.3553,-1.3055,0.3099
717,1.5954,0.712,1.3769,-1.4008
718,-0.6779,0.667,1.3938,0.8557
719,-0.4346,0.5796,1.0826,-1.1269
720,-0.7915,0.0859,0.0177,-0.4226
721,-0.8201,0.3454,0.9586,-0.615
722,-0.3786,1.0631,0.9846,-0.2161
723,-0.4017,0.7077,-1.5491,0.1813
724,0.9766,0.9568,1.1953,-0.5186
725,-0.9054,1.3003,-0.0538,0.2592
726,-0.9639,0.4724,0.3549,-0.2685
727,-0.5193,1.4484,0.8593,-0.028
728,1.0026,-0.1059,-1.1415,0.6175
729,0.4258,0.6717,-0.5928,-0.3367
730,-0.4132,0.8551,1.4722,0.3219
731,-0.6149,0.8273,0.5773,-0.1795
732,0.8898,0.9023,0.5389,-0.0932
733,0.2836,0.505,1.7898,-0.8683
734,0.5005,0.6762,-0.8437,-0.5845
735,0.2417,0.8072,-0.1896,0.1656
736,-0.9142,0.0307,-0.2399,0.095
737,-1.1514,-0.283,0.7588,0.4176
738,-0.7721,-0.0387,1.2692,-0.2688
739,0.4549,0.7089,-1.3405,0.465
740,-0.5463,-0.436,-0.1061,2.1813
741,-0.5557,0.5213,0.0315,0.2122
742,-0.686,0.6214,1.7441,0.191
743,-0.9,0.7433,1.0942,0.0955
744,1.1982,0.8086,-1.1755,-0.6787
745,-0.8474,0.8784,0.6129,-0.4142
746,-0.0224,-1.1351,1.5002,1.055
747,-0.3619,-0.1805,-0.1671,1.6356
748,1.1473,0.5569,-1.4496,0.1468
749,0.1881,0.7805,-0.0802,0.2291
750,-0.9582,0.2373,1.468,1.0701
751,1.401,0.7077,-0.0689,-0.6253
752,-1.0621,-1.1668,1.2341,-0.0607
753,-0.5178,-1.2603,0.7471,0.5137
754,-0.4577,0.8968,-0.5809,0.5224
755,0.0729,0.5703,-0.7505,-0.3068
756,-1.1261,0.4628,1.5713,-0.4551
757,-0.1268,-1.5184,-0.8176,0.4169
758,1.2267,-0.7967,1.2973,0.3886
759,-0.4631,0.7941,-0.4127,-0.1275
760,-0.996,0.768,-0.3909,0.0343
761,0.554,0.6731,1.2529,-0.6267
762,0.1223,0.833,0.8253,-0.4361
763,-1.0353,-1.2148,-0.1068,-0.082
764,-0.754,0.2155,1.0122,0.8901
765,-0.8397,-0.2114,1.0736,0.1826
766,0.3412,0.6323,-1.1722,0.7341
767,-0.6133,0.6763,-1.5974,0.5384
768,-1.0899,-0.071,0.7377,-0.8359
769,-0.5966,1.3133,-0.4583,0.4359
770,-0.6027,0.9289,1.1149,-0.1412
771,0.1088,0.6037,0.6057,-0.4797
772,0.9141,0.75,1.0053,-1.2983
773,0.9775,0.7528,0.4121,-0.6218
774,0.4932,0.9666,1.789,-0.3884
775,-0.6137,-0.2975,-1.5406,0.7351
776,-0.2253,0.4625,-0.0192,-0.97
777,-0.2838,1.0609,0.4874,0.4619
778,0.3908,0.1175,-1.4804,0.1655
779,-0.8636,0.5847,0.2775,1.2744
780,-0.9847,-0.5419,0.4516,0.2392
781,-0.4057,0.4151,1.4438,0.1644
782,-0.5442,0.7612,0.4219,0.5127
783,1.819,0.7009,-0.6287,-0.603
784,-0.7511,1.034,0.6706,0.3757
785,-0.447,0.9124,0.676,1.5322
786,-0.2784,0.6754,0.9227,-0.6936
787,-1.1487,-0.4035,0.1232,1.3013
788,-0.1759,0.5508,-0.1107,0.2861
789,-0.9258,1.0555,1.1057,-0.4302
790,-0.7632,-0.2724,0.1256,1.1131
791,-1.0338,0.6393,1.3888,0.6262
792,-0.3215,0.0119,-0.986,1.7696
793,-0.364,0.1728,-0.041,-0.2043
794,-0.5315,0.1026,0.8968,-0.7071
795,-1.0348,1.0046,1.0644,0.6857
796,1.4212,0.2017,1.1848,0.7883
797,-0.6302,0.0093,0.8969,0.8033
798,0.9495,0.9483,0.9712,-0.6018
799,-0.6076,-0.5141,0.8421,0.2524
800,0.2752,-0.9904,1.1351,-0.57
801,-0.4911,1.0716,1.0145,-0.0698
802,-0.8516,0.7667,1.1902,-0.784
803,-0.9972,1.1438,0.5917,-0.3962
804,0.6455,-3.1,1.148,0.7581
805,1.1088,0.8186,1.0135,-0.4009
806,-0.159,-0.235,-1.2679,-0.5387
807,1.8418,0.7287,-1.1018,0.027
808,-0.5675,0.9691,1.3994,-0.4681
809,-0.4435,-0.2339,1.3946,-0.224
810,0.6993,0.7211,0.2955,0.0247
811,-0.2953,0.4526,1.0615,-0.1037
812,-0.7528,0.5813,1.3659,-0.2468
813,0.1683,-0.9063,-0.5766,-0.1133
814,0.198,0.9238,-1.3183,0.328
815,1.4635,0.6319,0.481,-0.954
816,-0.7489,0.4766,1.1514,0.6986
817,2.0814,0.7795,-0.0704,-1.221
818,-0.7381,1.267,0.7766,-0.1647
819,-0.4732,0.1648,1.2425,0.2941
820,1.0703,0.6978,-0.3213,0.3791
821,0.7982,0.0515,0.9252,-0.6762
822,0.3574,0.9327,-0.085,-0.0067
823,-1.1193,-0.1976,1.3563,0.3869
824,-0.8798,0.3879,0.4695,0.8448
825,-0.9871,0.7106,-0.4047,0.4063
826,-0.1609,-0.3026,0.749,1.3588
827,-0.8291,0.5712,1.0576,-0.1721
828,-0.2794,1.095,-1.3964,0.1373
829,-0.3488,0.4956,0.8286,-0.4581
830,-0.4766,-0.2592,-0.0176,1.6788
831,0.7469,-2.6582,-0.2701,1.2795
832,-1.1132,0.5035,1.4527,0.5832
833,0.5965,0.1767,-1.4451,1.5971
834,-0.9902,1.1332,0.9345,0.4239
835,0.0768,-0.0297,0.4724,0.3744
836,0.4462,0.2096,-0.8805,0.8218
837,0.1632,0.7982,0.8328,-0.5473
838,-0.3914,0.2157,0.098,1.0234
839,1.3817,0.3374,1.4574,-1.0108
840,-0.0523,0.7941,-1.3491,-0.1959
841,0.7375,0.6772,0.8292,0.1463
842,1.4442,1.0199,-0.924,-0.618
843,-0.3498,-0.7904,-0.1452,0.7628
844,0.7646,0.6259,1.2435,-0.1983
845,-0.1956,-1.7739,-0.3005,1.0738
846,-0.9077,0.6861,-1.0043,0.5066
847,-0.5555,0.7241,1.2181,0.8681
848,0.2072,0.585,1.6409,-1.0002
849,-1.1039,0.5816,0.5298,-0.4114
850,1.3111,0.8531,-0.6835,-0.6169
851,2.0412,-0.0702,1.3205,-0.3931
852,0.6381,0.8916,1.0273,-0.6997
853,-0.0647,0.794,1.3229,-0.0615
854,-0.5664,-1.1333,-0.0331,2.3671
855,0.934,-0.1942,-0.7094,-0.0163
856,-0.2613,-0.7071,0.1945,1.1629
857,0.9901,0.8164,0.698,-0.6836
858,0.3152,0.7105,0.1159,-0.3719
859,-0.337,-0.9786,0.8521,-0.9793
860,-0.424,0.2176,0.9383,0.7259
861,-0.9167,0.7784,1.1918,0.3545
862,0.2657,0.6229,1.4121,-0.4812
863,-0.8328,0.3583,0.5278,-0.2065
864,-0.9705,0.1551,1.5295,0.9345
865,1.7058,1.0677,0.1649,0.2067
866,0.7483,1.0808,1.6353,-0.0478
867,-1.1442,0.1429,0.7484,0.1886
868,-0.0757,-2.0888,1.154,0.028
869,-0.8243,-2.8318,0.8064,0.2608
870,-0.6703,0.7983,1.2033,1.6748
871,-0.6911,-0.0359,0.6005,0.2243
872,-1.3995,0.6009,1.0998,-0.8596
873,1.0593,0.6088,1.1685,-0.6113
874,-0.3346,0.037,-1.1627,0.0785
875,-0.3144,0.7359,1.2001,-0.503
876,0.9706,0.8263,-1.6685,0.1437
877,-0.3285,0.9246,1.0354,-0.8313
878,0.7178,0.9196,-0.4343,0.4342
879,-0.6011,0.5846,0.1409,-0.635
880,0.3722,0.7445,1.1647,-1.0678
881,-0.5009,-1.9296,1.2117,0.1716
882,0.5397,1.0893,-1.7691,0.0595
883,1.4752,0.8105,1.1352,-0.2025
884,-1.3922,1.033,0.9496,0.2933
885,1.2655,0.1512,0.4834,0.4349
886,0.7833,0.8441,-1.5543,0.5449
887,-0.0679,1.0906,0.7479,0.7104
888,-0.8473,0.9509,1.0428,-0.3224
889,-0.3119,-0.1454,-1.1117,1.2075
890,1.5942,0.525,0.7125,0.1596
891,-0.3849,0.4995,0.768,-0.008
892,-1.0612,-0.529,0.332,-0.2402
893,-0.4786,-1.5288,-1.3976,2.1785
894,-0.5436,0.8055,1.0046,0.9329
895,1.5119,0.5829,0.0154,-0.7819
896,-0.4243,0.5261,1.4801,-1.1653
897,-0.7724,0.5163,0.6722,-0.5328
898,-0.2312,0.8801,0.9784,-0.6174
899,-0.9356,0.7197,0.5017,0.5
900,-1.2535,0.8364,-1.1253,0.3211
901,0.2298,0.2686,-1.0374,-0.5203
902,-0.2171,1.4347,-0.2409,1.5299
903,-0.7094,-0.1861,0.5128,-0.0668
904,-0.6034,0.3361,1.2295,0.5087
905,-0.2999,1.1848,0.8923,-0.147
906,-0.6339,0.7671,0.9243,-0.304
907,0.5367,0.1359,0.9767,-1.0789
908,2.1599,-1.0369,0.2484,0.8053
909,-0.0888,0.691,0.3298,-1.0139
910,-0.6932,0.701,0.8508,-0.9891
911,-0.911,1.1219,0.5162,-0.4471
912,-0.9449,0.1122,-1.3522,0.8186
913,-1.2352,0.0576,-0.1188,0.8733
914,0.1636,0.443,1.2336,0.9587
915,0.8324,0.6222,0.9353,-1.1818
916,0.283,-0.2463,-0.8849,-0.5351
917,0.1153,0.8842,0.4341,0.1915
918,-1.0038,1.0577,1.2692,1.5696
919,-0.9459,0.0658,0.4832,-0.3419
920,-0.7786,0.7705,1.4177,-0.5754
921,0.3419,0.4866,-0.2501,-0.5284
922,-0.2585,1.2362,1.8907,-1.7396
923,-0.289,-2.7863,0.3837,0.0946
924,-0.483,1.3233,1.4093,0.0263
925,-0.4734,1.2577,1.5221,-0.1685
926,0.4052,-0.075,1.6445,-0.5527
927,-1.0187,1.0389,0.987,-0.4046
928,-0.0671,-2.6125,0.8217,0.5367
929,-0.221,0.6161,-0.1777,-0.4969
930,-0.5468,0.7944,0.51,0.2428
931,-0.6847,0.5522,1.1317,0.3968
932,0.6657,0.6274,1.2578,-0.1101
933,1.3905,0.5618,-0.9468,-0.0904
934,-0.8416,-1.1533,0.8569,-0.7574
935,-1.005,1.2573,-0.2305,0.7738
936,-0.7885,0.9831,0.6573,0.7271
937,-1.0215,1.1526,1.1755,0.1758
938,0.2011,0.679,-1.6473,-0.1471
939,-0.2326,-0.2811,0.648,0.2429
940,-0.8889,0.2029,1.1613,-0.5101
941,-0.8192,0.2134,0.6,-0.0846
942,0.7535,0.5136,0.3819,-0.2823
943,-0.2018,0.6219,0.0573,-0.1238
944,-1.1296,0.5275,1.2117,0.8618
945,1.3019,0.7345,0.8476,0.4558
946,-0.9454,0.537,0.9745,1.2475
947,-0.8278,1.1617,0.4802,-0.7856
948,1.0247,0.4562,-0.7059,-1.2476
949,1.5678,-0.0283,0.0749,1.4754
950,-1.2611,0.2371,1.1906,0.0867
951,-1.1264,0.0805,0.4012,0.4484
952,-0.1133,-0.4525,1.1908,0.7514
953,0.3248,0.376,1.0028,-0.4579
954,0.6677,0.8086,-0.5894,-0.4683
955,-0.5832,-0.1731,-0.2687,0.548
956,0.2262,-0.8189,-0.1414,2.1964
957,0.1563,0.6378,0.4302,0.8546
958,1.3245,0.2231,1.3998,-0.5961
959,-0.6254,0.6836,1.3771,0.2245
960,2.0763,0.5937,0.117,-0.7807
961,0.0699,0.3606,0.8886,0.2053
962,-0.6862,-0.0102,1.1185,0.1414
963,-0.3905,0.6995,0.4174,-0.8762
964,0.2129,-0.1812,0.6727,0.2928
965,-1.4288,0.8377,0.3787,-0.2583
966,-0.6243,-0.1444,0.1451,0.204
967,-1.5716,0.552,0.801,-0.3233
968,-0.7985,1.1957,0.7935,0.6382
969,-0.5791,1.0625,0.9782,-0.722
970,-0.5256,0.5615,1.1063,0.4059
971,-1.0545,1.4597,1.2092,-0.3648
972,-0.6923,0.1666,0.2955,-0.0186
973,0.7722,1.0363,-0.4654,-0.8559
974,-0.8231,0.5835,0.9369,-0.0416
975,0.7832,0.3966,-1.088,0.8556
976,-0.3159,-1.0069,-1.1497,0.2864
977,-1.1429,0.4957,-0.056,-0.5195
978,-0.3838,1.3331,1.3259,0.1179
979,0.2028,0.5778,1.9143,-0.7649
980,0.2185,0.8226,1.2457,-0.9147
981,0.1995,0.9051,1.3828,0.2187
982,-0.0678,0.5032,0.9937,-0.2399
983,-0.7689,-0.2447,-0.9105,0.7241
984,1.1511,0.6725,-0.5913,0.6027
985,-0.6592,0.8005,1.2275,0.5074
986,-1.4234,0.467,-0.3518,-0.1804
987,1.7502,0.496,-1.2267,-0.3427
988,-0.1621,-2.2774,-0.5493,-0.3748
989,-0.8227,0.3114,-0.6917,1.5184
990,-1.3527,-1.4513,1.2769,0.2353
991,-1.0781,0.3056,0.4263,-0.0024
992,0.9354,0.7827,-1.6698,0.5523
993,-0.8295,0.8087,0.857,-0.0834
994,1.1288,0.83,-1.0231,0.1215
995,-1.1739,0.2832,1.3289,0.6279
996,1.6218,0.1665,-1.1045,-0.3557
997,-0.3257,-0.0546,0.9193,-0.7763
998,-0.8609,0.7906,1.1902,-0.9888
999,-0.1831,-1.113,0.3138,0.5529
1000,-0.1083,-0.2877,-0.9684,-0.0708
1001,-0.9659,0.0313,1.2354,2.4361
1002,-0.171,0.2139,0.817,0.5908
1003,0.8098,0.6771,0.04,-0.8401
1004,0.6781,0.7422,0.1607,-0.7859
1005,0.6332,0.867,1.6834,-0.2954
1006,-0.994,0.287,-0.1003,0.9393
1007,-1.065,-0.4962,1.3617,0.1497
1008,-1.0193,-0.0877,-0.9331,-0.5504
1009,0.1257,0.5941,0.6656,0.0226
1010,0.0038,-0.055,1.6915,-0.5502
1011,-0.5551,0.3805,1.0264,-0.0176
1012,-0.9469,-0.7555,0.086,1.0319
1013,-0.4337,-3.0653,0.9336,-0.5423
1014,-0.3887,0.9445,0.9811,-0.6277
1015,-1.0732,0.8312,1.4816,-0.4716
1016,-0.1274,0.1902,0.4497,-0.4146
1017,0.505,0.266,0.6092,-0.8823
1018,0.0971,0.5993,0.2874,0.4639
1019,-0.8126,0.666,0.8245,-0.237
1020,1.7486,0.6054,0.2454,-0.6895
1021,-0.9134,1.0378,1.6235,-0.0224
1022,-0.8853,0.7113,1.4503,-0.0558
1023,-0.942,-0.1987,0.7197,0.9503
1024,0.9294,-0.4301,-1.55,-0.1123
1025,-0.6318,0.0122,-0.0539,0.2908
1026,-0.8383,0.9077,1.48,-0.1996
1027,-0.6224,0.4131,0.8674,0.4037
1028,0.9755,0.7397,1.0668,-0.2065
1029,1.0373,0.5362,0.2277,-0.3595
1030,0.9957,0.8605,-1.3635,0.0994
1031,-1.1238,0.1011,-0.9994,0.6571
1032,0.0762,0.8718,1.3985,0.0754
1033,-0.5902,0.1053,1.8561,0.5907
1034,1.0895,0.5777,-0.3065,-0.9178
1035,-0.9162,1.1705,-0.0612,0.0824
1036,0.9171,0.6149,-1.5255,-0.2358
1037,0.689,0.6567,-1.536,-0.716
1038,0.9312,-0.7119,-1.0191,0.2632
1039,-0.5614,0.3222,0.7127,-0.1572
1040,-0.9996,0.8084,1.1085,-0.236
1041,0.1213,-1.1155,-0.7765,1.662
1042,0.3454,1.2286,0.8288,0.3286
1043,-0.6047,-1.6563,0.2388,0.5286
1044,-0.1977,-0.6157,1.4868,0.8746
1045,-1.2053,0.533,1.3896,-0.8122
1046,-0.9106,-0.4664,-0.2402,1.8769
1047,1.8808,0.9498,-0.281,-0.4786
1048,0.9967,0.2233,1.3062,-1.0115
1049,-0.8468,0.7307,0.9486,1.5545
1050,-0.8779,0.6991,1.4121,0.636
1051,0.0019,0.7813,0.9056,0.1808
1052,-0.4753,0.569,1.3038,0.6571
1053,1.165,-2.5138,0.8058,0.4409
1054,-0.9117,0.2835,1.1963,0.3191
1055,-0.3893,0.9703,0.8469,-0.1527
1056,-1.0194,1.5869,-0.233,-1.1111
1057,-0.9977,0.094,1.2595,0.7003
1058,-1.2287,0.5947,-0.1179,0.1615
1059,-0.6474,0.9149,1.1758,-1.2584
1060,-0.8876,-0.1858,1.107,1.0716
1061,-0.6518,0.3434,0.8399,0.3774
1062,-0.144,0.1196,1.5675,0.8758
1063,-0.8953,-0.4573,-1.0619,0.3354
1064,1.0136,0.4538,1.4511,0.4948
1065,-0.5583,1.0466,1.4213,-0.6835
1066,0.7972,-1.6836,0.626,0.2919
1067,-1.2769,0.2728,-1.4647,-0.4891
1068,-0.9558,1.2107,1.8172,-0.6674
1069,1.5533,-1.2296,1.6603,-0.1281
1070,0.8488,0.7367,-0.4057,-0.5491
1071,-0.0177,0.922,-1.3184,1.2269
1072,-1.1236,0.2966,-0.8054,0.4092
1073,-0.6553,0.03,0.8545,1.0475
1074,-0.9863,0.3003,-0.1161,-0.5039
1075,-0.8534,0.8166,-0.3838,-0.3386
1076,-0.0621,0.8058,-0.8511,0.0352
1077,-0.4902,0.8485,0.6278,-0.5605
1078,0.0111,-0.3026,-1.7295,1.1822
1079,0.5145,1.1865,-0.9627,0.9269
1080,-1.0309,0.5101,-0.5789,0.0431
1081,1.0519,0.8323,-1.1554,0.075
1082,1.5226,0.9349,0.3204,-0.1321
1083,-0.1514,-1.8243,-1.3023,0.7627
1084,-0.2544,0.829,1.0969,0.0191
1085,-0.2815,0.5599,0.9077,0.0102
1086,-1.1297,-0.1556,1.7623,0.2638
1087,-0.6561,-0.7471,-0.6048,-0.8593
1088,-0.3142,-0.2798,0.7725,-0.0817
1089,1.0944,0.588,-0.5671,0.7089
1090,1.605,0.7733,-0.4549,0.2271
1091,-0.4401,0.7208,1.2503,-1.0058
1092,1.5276,0.4025,-1.2316,-0.1114
1093,0.5254,0.694,0.4924,-0.5719
1094,-0.998,0.4202,-1.3644,0.8931
1095,1.0992,0.2267,0.7952,-0.0566
1096,-0.4764,-2.1104,1.0979,0.4786
1097,-0.7573,0.8737,-0.2001,-0.0793
1098,0.3074,0.2114,0.6756,-0.1005
1099,-0.8865,0.006,-0.4294,0.4354
1100,0.8875,0.767,-0.2543,-0.7805
1101,-0.4143,-0.1443,1.5263,0.3295
1102,-0.8354,-0.9348,-0.7637,0.5136
1103,-0.5536,0.8074,0.8172,-1.2998
1104,1.3641,-1.0015,0.4968,0.6488
1105,0.8311,0.7579,-1.385,-0.3011
1106,-0.537,0.7196,1.2454,-0.9841
1107,-0.6625,0.8776,0.6611,0.9622
1108,-0.0876,-0.7826,-0.2446,0.773
1109,0.4739,0.4213,0.9086,-0.6741
1110,1.3979,0.6245,-0.8037,-0.6649
1111,-0.8745,0.8086,1.4801,-0.2503
1112,-0.0417,0.6102,1.031,-0.4138
1113,-1.4058,0.6112,0.6551,-0.3378
1114,-1.083,0.8166,1.0848,0.0907
1115,-0.7278,-0.0487,0.648,0.1986
1116,-0.0684,0.8831,1.2784,-0.2347
1117,-0.8011,-0.0761,1.456,-0.1129
1118,-1.172,0.4583,1.4817,0.0939
1119,-0.8658,0.5922,0.8411,0.8291
1120,-1.4767,0.4005,1.114,-1.3322
1121,0.9618,0.6286,0.4787,-0.5238
1122,-0.857,-0.9116,0.6923,-0.2015
1123,0.3502,0.3668,0.44,-0.1202
1124,-0.7893,0.5854,0.9415,-0.5778
1125,0.0492,0.6811,-1.3915,0.3415
1126,-0.8415,0.0957,1.4075,0.8941
1127,1.154,0.7921,0.6927,-0.4754
1128,0.045,-0.1731,1.4414,-0.286
1129,-0.488,0.6288,0.0487,0.1577
1130,0.4762,0.9403,-0.8724,-0.6427
1131,-0.3159,0.9158,-0.5881,0.6773
1132,1.5235,0.7155,-0.6857,-0.852
1133,0.9213,-0.384,-0.782,0.3733
1134,-0.1364,0.5399,-0.3161,-0.3283
1135,-0.4534,0.731,1.0522,0.3754
1136,-0.3049,0.714,0.8338,-0.318
1137,-1.0918,0.3612,-0.2824,0.3041
1138,0.9063,0.9728,-0.1266,0.3017
1139,0.4102,-0.8268,0.4043,0.8333
1140,-0.2469,0.7585,-1.5671,0.3191
1141,0.4925,0.0115,-0.1923,0.6436
1142,-0.5492,-1.4949,-0.849,0.3945
1143,-0.6755,0.7354,-0.6906,-0.007
1144,0.8827,0.7653,-0.5472,-0.0295
1145,-0.3145,0.271,0.925,-0.6497
1146,1.7295,0.6872,-1.4615,-1.0682
1147,1.7544,0.8913,-1.6822,-0.3212
1148,-0.8751,-0.6928,1.6594,0.3532
1149,-0.7856,0.5229,1.0969,-0.8395
1150,-1.4155,1.0825,-0.2447,0.6215
1151,1.0082,0.2703,0.0904,-0.314
1152,-0.71,0.3806,1.181,-1.0477
1153,-0.6943,0.0412,1.1613,0.2652
1154,0.2438,-2.3558,1.4759,-0.2503
1155,1.5876,0.1751,0.4774,-0.8326
1156,-0.314,-0.7928,0.1236,0.7878
1157,0.8887,0.7263,1.1707,-0.3104
1158,-0.9679,0.3033,0.9753,1.1018
1159,-1.1358,-0.1965,0.1963,0.6362
1160,-0.5825,-0.372,-0.8152,0.9099
1161,-0.1227,0.2416,1.104,-0.4891
1162,1.5549,0.9696,0.887,1.9493
1163,-0.6301,-2.712,-1.4722,-0.0749
1164,-0.7252,0.4383,0.1292,1.4277
1165,-0.7642,0.2465,-1.3377,0.9587
1166,-0.2531,0.8984,1.0267,-0.9667
1167,-1.1351,0.5394,0.5103,-0.3623
1168,1.0925,0.5157,1.3386,-0.2091
1169,-0.7505,0.6404,0.3329,0.564
1170,-0.6169,1.0917,-0.1451,0.5172
1171,1.4567,0.7102,0.8561,-0.3278
1172,-0.7612,0.7072,0.8184,-0.3554
1173,0.425,0.1445,0.5577,0.2751
1174,0.1284,0.6882,0.1337,0.6676
1175,-0.8854,0.2887,1.2225,-0.8678
1176,-1.1994,1.0574,1.6095,-1.0473
1177,-0.7156,0.8087,0.8642,0.0689
1178,-0.754,0.3645,1.6433,-0.0335
1179,-0.1315,0.4496,1.2363,0.1058
1180,-1.1227,0.5767,-1.4831,1.3749
1181,-0.8764,0.4769,1.4669,-0.7317
1182,0.3627,0.5832,1.0162,0.1591
1183,-0.2194,1.0707,1.4254,-0.3221
1184,-0.9846,0.2545,0.9847,0.6057
1185,-0.5336,-0.2152,1.9105,0.6808
1186,-0.495,0.3792,-0.4453,-0.6182
1187,-0.1233,0.7424,1.0471,-0.597
1188,0.6733,0.645,0.4919,-0.6479
1189,-0.9698,0.8567,0.8761,0.3251
1190,-1.054,0.7857,1.07,0.3344
1191,-0.3956,1.3348,1.3171,-0.3232
