img_no,hair_color,hair_length,background_score,hairstyle
598,-0.7673,0.5247,1.3338,-0.2702
599,-1.077,0.079,1.2851,0.0945
600,-0.8013,0.7362,1.1837,0.3439
601,-0.2649,1.0841,1.1051,0.7381
602,0.214,0.4236,-0.449,0.5027
603,-0.6272,-2.2194,0.9253,0.0993
604,0.0952,0.6632,-1.2194,-0.2162
605,0.5717,0.152,1.2308,-0.2377
606,-0.1134,-0.6262,-1.0231,0.5531
607,-0.1314,0.7533,1.257,-0.3069
608,-0.0864,-2.0924,-1.1733,0.7506
609,1.5389,-0.4298,-0.1333,1.1548
610,0.864,0.5463,-1.5031,-0.4289
611,-0.6877,-1.0234,0.7926,-0.3552
612,1.8608,0.1992,-1.1027,-0.7182
613,0.0003,0.6247,-1.2507,0.2357
614,0.1742,-0.6042,-0.3672,1.8096
615,1.6351,1.187,-0.4927,0.1191
616,1.0994,0.7399,0.076,-1.341
617,-0.3579,0.758,1.0189,0.0943
618,-0.5654,0.9628,1.2934,-0.1893
619,-0.8523,0.008,0.7868,-0.0236
620,2.0388,0.6954,-1.7523,-0.4915
621,-1.2885,0.3743,-0.8087,0.6985
622,0.6911,0.6226,0.987,-0.7533
623,-1.2012,-0.0288,0.8532,1.087
624,2.0649,1.0187,1.4659,-1.2494
625,-0.9366,0.5773,1.2334,0.4589
626,1.2855,0.8314,-1.0778,-0.2198
627,-0.3018,-0.0313,-0.1112,-0.8007
628,0.2832,-0.8407,-1.0226,0.9821
629,-0.6451,0.8889,1.5242,-0.2014
630,1.2458,0.483,1.5095,-0.6021
631,0.309,1.1149,1.251,-0.1907
632,-0.661,-0.0993,1.0166,-0.3856
633,2.123,0.117,1.179,-0.4731
634,0.4336,0.6761,0.8293,0.576
635,-0.6381,-0.7254,-0.2785,0.1176
636,-0.3248,-0.0447,-1.7628,0.4275
637,-1.0092,0.1648,0.4991,-0.1214
638,-1.3246,-0.1541,0.7495,0.468
639,-0.8136,0.7525,1.2536,0.1878
640,-0.882,0.2705,0.6851,0.1651
641,-0.8446,0.6756,0.8338,-0.0385
642,-0.5348,0.6174,0.7539,-0.4444
643,0.8109,0.7672,1.5204,-0.631
644,1.5274,0.2894,1.0525,-0.3466
645,1.0408,0.6111,1.0457,-0.9553
646,-0.5961,0.8621,1.4595,0.5828
647,-0.6662,0.9647,1.0741,-0.0839
648,-0.5005,0.7298,-0.2481,0.3458
649,-1.1279,0.6892,-0.579,-0.4938
650,-0.9153,0.2162,0.0177,-0.0515
651,-0.1673,0.8074,0.5804,-0.5329
652,-0.6843,-0.1512,0.4399,0.4992
653,-0.0013,0.4605,0.0354,0.2192
654,0.2194,1.2327,-1.5918,-0.3491
655,-0.297,1.292,-0.8597,-0.3169
656,0.0122,-0.6254,0.8446,0.7441
657,-0.4854,0.605,0.6675,0.1787
658,-0.7464,0.7499,0.8196,0.6661
659,-0.8871,0.7219,1.1406,-0.1643
660,0.2905,0.6507,-1.0533,0.0593
661,-0.5571,0.9899,1.5398,0.035
662,-0.9279,1.2261,1.143,-0.6395
663,0.0035,-1.8298,0.2159,-0.1761
664,-0.9028,0.5673,0.7609,0.5209
665,0.8977,0.8796,1.075,-0.1857
666,0.8864,0.7054,1.2168,-0.6941
667,-0.5324,0.9424,1.0376,-0.2375
668,-0.2522,0.4215,1.3593,-0.3313
669,-0.7665,0.8465,-0.8076,-0.2653
670,0.3061,-0.0469,-1.1114,1.5957
671,-1.018,1.1273,1.3074,0.317
672,0.939,0.8572,1.0962,-0.582
673,-0.1687,-1.2628,-0.3237,0.5378
674,-0.484,0.0774,0.8749,-0.3451
675,1.9466,-2.3723,-0.82,0.0527
676,-0.4572,-1.1428,-0.9151,0.0094
677,-0.7276,0.2404,0.5311,-0.9891
678,-1.0801,0.387,0.1548,1.0989
679,0.7663,0.0901,1.1076,-0.4807
680,1.294,-0.1957,-0.3754,-0.8089
681,-0.1446,0.1959,-0.8357,0.1266
682,-1.0971,0.6323,0.1071,-0.8019
683,-0.3966,0.9472,1.8255,-0.2633
684,-0.4376,0.1204,0.0837,-0.2879
685,-1.2192,-0.4189,0.1831,1.7968
686,-0.1135,-0.2529,0.8288,0.6855
687,-1.0034,0.1099,1.3028,-0.4313
688,-0.9129,0.5876,1.3665,-0.5361
689,-0.2485,0.6943,-1.6481,1.3221
690,1.4084,1.0116,0.5034,0.2875
691,0.0283,0.4351,-0.1677,-0.218
692,-1.2987,0.8461,0.4662,0.3428
693,0.5038,0.8567,0.2468,-0.4325
694,-0.9057,0.3839,0.9157,0.3069
695,-0.1142,0.3765,0.6219,-0.6461
696,1.0033,0.3074,-1.6684,-0.999
697,-0.5945,0.2826,-1.0299,-0.322
698,0.8261,0.4613,1.0386,0.4181
699,-0.1622,0.701,-0.4978,-0.9041
700,-0.7135,0.4832,0.9394,0.015
701,-0.472,1.0538,0.7025,0.3214
702,-0.9897,0.6299,-0.102,-0.1919
703,-0.5722,-0.272,0.0975,1.6094
704,-0.6313,0.3625,1.1625,0.7464
705,-1.2368,0.0711,1.1132,-0.2211
706,1.2847,0.5435,-1.1867,-0.6167
707,-0.9939,0.1906,0.9153,-0.0522
708,-0.6076,1.2023,0.7266,-0.3776
709,0.142,0.7152,1.2269,-0.8658
710,-0.6599,0.9314,1.3167,0.673
711,0.0166,-1.7403,-1.1171,-0.3371
712,-0.9186,0.7853,1.0333,-0.2354
713,-0.6411,1.0603,-0.7086,0.5038
714,-0.6284,-0.1375,0.6219,0.4203
715,-0.6513,0.142,-1.7687,0.1506
716,0.7928,0.8917,-1.9046,0.1635
717,-0.3461,1.1134,0.5613,1.4623
718,-0.8782,-2.2181,0.5107,0.4699
719,-0.4888,-0.6012,0.0859,0.2334
720,-0.8203,-3.1873,0.3807,-0.18
721,-1.108,0.7816,1.3852,-0.2426
722,-0.1862,0.7168,0.9273,-0.6575
723,-0.7552,0.4761,1.1363,0.3313
724,0.8227,0.688,-1.1499,0.1118
725,0.1479,0.0546,0.8841,0.3231
726,-0.7382,0.8296,0.7314,0.0136
727,-0.1696,-0.3968,0.8521,1.0016
728,-0.3513,0.1527,0.0008,-0.7118
729,-0.3805,1.2429,-0.3507,0.0534
730,0.8569,0.9457,0.531,-0.3069
731,-0.1257,0.5982,-0.6971,0.0655
732,-0.0614,1.0261,0.7595,-0.5894
733,0.4601,0.76,1.0987,-0.2292
734,-0.7786,0.6008,0.6114,-0.1568
735,-1.3274,0.2003,1.1148,0.9013
736,-0.1954,0.2195,0.8103,0.8614
737,-0.4593,-1.086,1.0228,0.3202
738,0.1138,0.8588,0.1083,0.0892
739,-1.1472,0.0876,0.7959,-0.6636
740,1.9122,0.3426,-1.2977,-1.0664
741,1.1443,0.9364,-0.2907,-0.2299
742,-0.2658,0.9993,0.5122,0.3898
743,-0.3251,0.561,0.1322,0.101
744,-0.78,-0.2467,0.3092,0.9775
745,-0.495,0.5881,0.0726,0.6846
746,-0.5638,0.3956,1.2053,-0.0176
747,0.8382,0.4328,-1.3904,0.1708
748,-0.1136,0.7387,0.9594,-0.1422
749,-0.3822,0.1848,0.8641,-0.2196
750,-0.9086,-0.3792,-1.6424,0.7484
751,-0.526,1.0403,1.0307,0.8116
752,1.2545,0.1465,1.2686,-0.584
753,1.2975,0.4401,0.069,-0.6126
754,-0.1748,0.5495,-0.4187,0.1258
755,-0.9442,0.0949,1.4196,-0.6811
756,-0.6307,0.8441,1.3424,0.3266
757,-1.1184,0.1723,-0.5604,0.1836
758,-0.5086,-0.6247,-0.9888,-0.0344
759,-0.7714,0.2526,0.095,1.31
760,-0.7176,0.2919,0.9653,0.9068
761,0.6004,0.9557,0.6106,0.0776
762,-1.1417,-0.1367,1.3964,-0.9682
763,0.8581,0.722,1.4737,-0.2194
764,-0.4305,0.1396,0.6263,0.0447
765,-0.8959,-1.3984,-1.0604,-0.1374
766,-0.7206,0.0747,0.7882,0.7392
767,1.0499,-1.1831,-0.4543,0.7581
768,-0.2903,0.9329,1.038,-0.3987
769,-0.7401,0.6278,0.7746,-0.3955
770,-0.3091,-0.3195,-0.0632,0.0582
771,-0.659,1.0468,1.6062,0.1247
772,0.8299,0.4677,0.1029,0.6771
773,0.5782,-1.0927,-0.702,0.0351
774,1.596,0.8639,-0.9592,-0.3503
775,-0.2793,1.0986,1.3666,0.2723
776,0.7436,0.5505,1.347,-1.0948
777,-0.942,0.6053,1.1778,0.0088
778,-1.1164,0.7394,-0.0067,0.9831
779,-1.2428,-0.1643,-1.6422,0.7977
780,-0.6259,0.9738,1.0363,-0.5562
781,-0.6142,-0.6201,-0.1825,0.1732
782,0.2518,0.7597,1.3089,0.6857
783,0.5009,1.1176,-0.0923,-0.7239
784,-1.2205,0.9685,0.7143,0.0371
785,-0.4143,0.7604,0.678,-0.1346
786,0.6576,0.1349,-1.0054,-0.4683
787,-1.0059,-1.2472,-0.8655,-0.435
788,-0.5196,-2.7162,0.7517,0.6168
789,-0.81,0.3374,1.1902,-0.8953
790,-0.4857,-1.2808,-0.3268,-0.341
791,1.2852,0.9814,1.6135,-0.8443
792,-1.1041,-0.7346,-1.3159,0.9344
793,-0.2487,0.1696,0.8286,-0.8737
794,0.6547,0.8413,1.237,-1.1619
795,-0.7341,0.6432,1.2072,-0.2501
796,-0.1499,0.1014,-0.3884,0.0973
797,0.9248,0.648,1.1444,-0.976
798,-1.1331,-0.118,-0.9333,0.3397
799,-0.2909,0.5664,0.7283,-0.2934
800,-0.1151,0.8605,0.2778,-0.374
801,-0.8212,-0.2327,0.8683,0.194
802,0.5107,0.3247,-0.1041,0.1844
803,-0.6087,1.0652,1.1079,-0.2309
804,-1.249,0.158,-0.5021,0.8493
805,-0.6332,-2.0399,0.916,0.7388
806,-0.7291,1.2144,0.6822,-1.0828
807,1.1937,0.5713,-0.965,0.6853
808,0.7754,-2.3601,0.8485,0.6802
809,-1.18,0.6662,0.7008,-0.2602
810,-0.1311,0.9887,0.1233,-0.4102
811,-0.8044,0.4329,1.0616,-0.5178
812,-0.6725,0.7966,-0.7167,0.7135
813,-0.2035,0.3775,-0.6115,-0.1946
814,-0.9416,0.4019,-0.5543,0.345
815,0.1807,0.0821,0.845,0.6204
816,0.3287,-0.4577,0.4108,0.5317
817,-0.9238,-0.1353,-0.0091,0.1873
818,1.0182,0.738,0.5588,-0.4616
819,-1.027,0.4799,0.0265,-0.1048
820,-0.8344,0.7724,1.0654,0.5349
821,-0.4205,0.6149,-0.1864,0.3959
822,0.5673,0.8453,1.3838,-0.725
823,1.2572,0.6165,-0.7547,-0.2127
824,-0.6796,0.9786,1.44,-0.4696
825,-0.7588,0.9593,-1.1664,-0.0847
826,-0.1535,0.7681,0.8971,0.1357
827,-1.2397,0.7916,1.0528,-0.2117
828,-1.0599,0.1202,1.1693,0.0612
829,-0.1841,0.5226,0.1973,0.5184
830,-0.1542,0.718,-1.7703,-0.309
831,-0.3412,1.0261,0.8094,0.3854
832,-0.4194,0.7732,0.7645,0.031
833,-0.8137,1.0342,1.5219,-0.649
834,-0.7947,-0.1406,-0.3227,-0.1011
835,-0.9374,0.5959,1.27,0.3852
836,-1.2802,0.0393,1.3837,0.6802
837,0.0877,0.5551,1.2414,-0.0371
838,-0.6329,0.8777,1.0754,-0.7866
839,1.1772,0.948,0.2435,-1.1671
840,-0.861,0.7576,0.714,-0.1733
841,1.4584,0.8128,-1.2911,-0.9162
842,1.3481,0.6012,-0.9064,-0.3642
843,0.0086,0.7544,1.4359,-0.8951
844,-0.1479,-0.2241,1.2851,0.1568
845,-0.8244,0.4689,0.8975,0.6643
846,-0.9266,0.4195,-0.6659,1.322
847,-1.0691,0.0081,-0.5851,0.9016
848,-0.9477,-0.9499,-0.996,0.2055
849,-0.5239,0.2219,0.4691,0.5987
850,-0.8657,1.3599,0.8148,0.4237
851,-1.0755,0.0005,0.232,-0.1539
852,-0.062,-0.9445,-0.2713,0.7411
853,-1.4332,-0.4223,1.3266,-0.0843
854,-0.9464,1.0205,1.1331,-0.199
855,-1.3976,-0.7778,0.4964,0.8975
856,-1.0133,0.1812,1.2359,0.039
857,-0.0728,-0.0715,-1.6577,0.4804
858,0.8027,0.9261,1.1161,0.3155
859,-0.9538,1.0086,-0.9878,-0.3373
860,-1.4737,0.4367,0.4155,0.3265
861,-1.4088,0.1954,-0.4685,-0.2886
862,1.0588,0.5728,0.1008,-0.3729
863,0.2191,-0.2142,0.6547,-0.2134
864,-0.2778,0.9688,-0.3831,-0.2263
865,-0.4595,1.1046,0.7462,-1.0224
866,-0.8652,-1.3635,1.4036,0.1918
867,-0.861,0.8085,1.0162,-0.6837
868,-0.5364,0.1028,1.5341,-0.0443
869,-1.1832,0.9017,0.7733,0.5416
870,-0.507,0.613,1.0629,0.6806
871,-0.1283,0.6138,-1.8012,-0.2892
872,-0.7452,0.8958,1.0039,0.9058
873,-0.6682,0.1317,0.748,0.0076
874,-0.7768,0.7569,0.9504,1.7457
875,0.8298,0.647,1.3572,-0.7859
876,0.2356,0.9044,0.9046,-0.262
877,-0.7936,-1.1032,-0.9372,-0.0302
878,0.311,0.3242,-0.642,0.7604
879,-0.2639,0.4126,-0.2209,-0.844
880,-0.6306,0.8085,0.2484,1.3094
881,-0.1585,-0.7882,-1.2417,1.1343
882,-0.4111,0.5446,1.4819,-0.682
883,0.9099,-0.0111,-1.5593,0.4429
884,2.2503,1.2644,1.3605,-0.8751
885,-0.8473,1.4752,1.4625,-0.2302
886,-0.6694,0.469,-0.6083,0.8843
887,0.1543,0.6354,-1.4402,0.0097
888,2.832,1.0155,-0.0809,-0.3132
889,1.5121,0.8289,-0.2468,-0.9324
890,-0.444,-0.9339,0.4441,0.8798
891,0.1375,-1.376,0.2969,1.0078
892,-0.6733,0.5346,-0.8418,-0.013
893,0.3749,0.5791,0.2311,0.1768
894,-0.5564,-1.2975,1.4062,0.9426
895,-0.2168,0.7225,0.5842,0.3092
896,1.1827,1.0423,-1.3234,0.0214
897,-0.456,-0.3853,1.2684,-0.0926
898,-0.8417,-0.2282,-0.1207,0.6238
899,-0.3038,0.8354,0.818,-0.9569
900,-1.2723,1.0639,0.6971,-0.182
901,0.4026,0.8539,1.1687,-0.8451
902,-0.5054,0.8782,0.9564,-0.2371
903,0.9679,0.5053,1.641,-0.0293
904,-0.6906,-1.0619,0.516,0.9096
905,0.8728,0.8699,1.4067,-0.0515
906,0.9926,0.9584,-0.4683,-0.0158
907,-0.8908,-0.7313,1.4593,0.7371
908,-0.5965,0.3048,1.0763,-0.8093
909,-1.2644,0.7776,0.6199,-0.7413
910,-0.0173,0.5736,-0.3513,-0.7405
911,0.8024,1.122,1.4757,0.0117
912,-0.7293,0.7106,0.1482,0.9776
913,-0.562,0.8163,1.6649,-0.0975
914,-1.4549,0.5333,1.1217,-0.79
915,-1.05,-1.4913,0.2184,-0.3637
916,1.1924,0.8339,-1.6808,-0.2896
917,-0.3348,0.5598,1.6426,-0.5776
918,-1.081,0.5427,-0.999,-0.4727
919,-0.1586,0.6566,1.7128,-0.8846
920,-0.846,0.0704,1.4751,-0.2392
921,-0.9734,1.0337,1.245,-0.8748
922,0.7058,0.4961,1.4659,-0.5436
923,-0.7387,0.0321,1.0265,-0.2475
924,-0.7607,0.2094,0.9951,-0.61
925,0.7244,1.0939,-1.2378,0.5209
926,-0.3906,-1.0878,-0.8327,0.2623
927,0.1953,-2.3014,-1.63,0.3681
928,0.9518,0.562,-1.139,0.8307
929,0.4364,0.7787,0.7445,-0.285
930,-1.1527,0.1978,0.6726,0.6424
931,-0.8738,0.1382,1.2087,1.123
932,-0.3201,0.7539,1.4582,-0.6233
933,0.1485,0.4586,-0.5136,-0.6069
934,1.1477,0.9783,1.3371,1.2715
935,-0.2986,-0.6699,0.8877,0.387
936,-0.7402,0.2621,1.3332,0.3135
937,1.0791,-0.0739,1.0229,-0.7067
938,-0.6844,-0.0527,1.0359,0.0672
939,1.1035,0.0696,1.2007,-0.9105
940,-1.4205,0.8817,0.7293,-0.1403
941,-0.8881,-1.3441,0.7811,-0.6983
942,-0.8185,1.0198,0.6987,-0.1201
943,1.0841,-0.3369,-1.5022,0.8178
944,-0.4601,0.6947,0.4209,0.2803
945,0.1428,0.6746,0.4331,-0.1259
946,0.946,0.4747,1.3067,-0.5781
947,-0.6488,0.7138,1.5611,-0.3242
948,0.7596,0.1272,0.3015,0.9633
949,0.5198,-0.0023,-0.565,0.8286
950,0.8289,1.1477,-0.8801,1.2769
951,0.172,1.3452,0.2474,1.0035
952,-0.8753,0.3883,1.3916,0.4083
953,-0.6773,0.6425,1.2192,-0.7772
954,0.2309,0.7957,0.8797,-0.0019
955,1.6906,0.8967,-0.4496,-1.2173
956,-0.5086,1.2379,0.2136,-0.0354
957,-1.1463,0.2173,1.3518,0.6972
958,-0.3321,0.1939,1.3071,-0.9727
959,-1.0807,0.7621,1.178,-0.0932
960,-1.0343,0.1779,0.9094,1.1199
961,-0.9292,-0.56,-0.6754,-0.3992
962,-0.8261,1.1498,1.5283,1.1139
963,-0.6441,0.5776,-0.3644,-0.6443
964,1.7497,0.6874,-0.4421,-1.0397
965,-1.3201,0.5272,-0.5272,-0.6662
966,-0.7245,-0.3627,-0.0688,-0.0662
967,-0.1103,-1.9483,1.0509,0.1481
968,-1.2018,-0.1139,1.0235,1.009
969,-0.5999,0.6298,1.4793,-0.477
970,-0.1385,-0.6011,-1.3309,0.5634
971,0.078,-0.081,-0.7334,0.6243
972,-0.0711,0.3976,0.4846,0.24
973,-0.8897,0.7094,0.939,0.8316
974,0.0794,1.3358,-0.0674,-0.561
975,-0.4066,0.4646,1.184,-0.8684
976,-0.4146,0.7432,1.0764,0.6837
977,0.9759,0.9403,1.2779,-0.3353
978,0.6887,0.6259,-0.4605,-0.4321
979,-0.5106,0.4167,1.0725,0.8416
980,1.7527,1.0799,-1.4473,-0.3133
981,-1.0338,0.6392,-0.3641,0.7923
982,-0.3058,1.4753,1.1343,-0.8046
983,-0.8563,0.384,-1.1463,0.2668
984,-0.6534,1.2082,1.3964,1.4517
985,0.9102,0.821,1.3144,0.027
986,-1.1156,0.8233,1.2302,-0.1871
987,0.2287,1.0872,-0.0525,-0.2854
988,-0.9972,0.473,0.3893,-0.3335
989,-0.9134,0.8255,-1.1323,0.2353
990,-1.5347,0.3709,0.6052,0.0168
991,1.4917,0.7854,-1.0496,-0.6221
992,-0.8974,0.4066,0.6463,0.117
993,-0.2692,-1.8178,-0.3769,0.4185
994,0.8441,-1.1196,0.2029,0.7914
995,-1.0353,0.1886,1.4642,0.1036
996,-0.431,1.0727,1.4598,-0.7384
997,0.4831,0.5564,-1.7794,-0.3657
998,-0.5149,-0.5708,-0.8429,2.0503
999,-1.3204,0.5834,1.5679,0.2123
1000,-0.9263,0.9854,0.6696,-0.4233
1001,-0.6215,1.0396,0.3645,0.0569
1002,1.0552,0.0263,0.729,-0.8988
1003,-0.8835,0.2346,1.0508,-0.1708
1004,-0.2953,0.6422,-1.21,-0.5555
1005,-1.132,-2.8335,1.0227,0.3778
1006,-0.5349,1.1188,1.4179,-0.5902
1007,-0.8955,0.6792,1.1685,-0.5021
1008,-0.868,0.9724,1.2689,-0.172
1009,-0.7597,-0.4239,-1.0518,0.0622
1010,-0.9463,0.329,1.2527,-0.3199
1011,-0.8809,0.0806,-0.3306,0.1555
1012,0.2878,0.3906,0.6067,-1.281
1013,-0.2281,0.9171,-0.2822,1.3928
1014,-0.1445,0.8041,0.4495,0.1129
1015,0.5813,0.5332,1.3603,0.2582
1016,1.4787,1.0509,1.5831,-0.9241
1017,-1.1219,0.4777,1.0806,1.2083
1018,-0.8579,-0.3937,-0.8724,1.4305
1019,0.93,0.6035,-0.0809,-0.388
1020,-0.4431,0.0576,0.9536,-0.095
1021,-0.1604,0.383,1.4721,1.1452
1022,-0.802,0.4933,0.3648,-0.614
1023,-1.1251,0.7662,1.203,0.3821
1024,0.101,0.8341,1.3298,-0.0782
1025,0.6057,0.6989,1.3875,-0.2273
1026,1.6373,0.9061,0.9998,0.2005
1027,0.7637,0.6963,0.9754,-0.9821
1028,0.9858,0.7613,0.1619,0.3352
1029,-1.043,0.8378,1.2264,-0.4064
1030,0.9074,-0.4347,-0.7025,0.962
1031,-0.6271,-0.5665,-0.2382,0.9305
1032,-0.6088,0.4572,-0.2171,0.3056
1033,0.884,0.7238,-0.0093,-0.5595
1034,-0.7589,0.473,0.862,0.3932
1035,0.7697,1.0244,-1.117,0.52
1036,-1.15,0.2654,0.9542,0.2239
1037,-1.1558,0.142,0.9833,-0.152
1038,-0.5398,0.6118,0.3407,0.2918
1039,0.645,0.7986,-1.557,1.2537
1040,-0.727,0.8291,0.4791,-0.073
1041,0.538,0.9875,-0.6556,0.6452
1042,1.281,-0.7501,0.4925,-0.7688
1043,-0.8013,1.0262,1.3891,-0.6676
1044,-1.1817,0.7479,0.795,1.0625
1045,0.4428,0.9236,0.8156,-0.8554
1046,0.7094,1.0617,-0.7388,-0.495
1047,-1.0087,0.4545,1.0754,0.4597
1048,0.2921,1.0871,-0.2204,-0.3325
1049,-0.4559,0.947,1.1411,-0.5012
1050,0.7366,0.8129,1.4574,-0.1582
1051,-0.326,1.0772,-1.8516,-0.1795
1052,-0.2465,0.5084,1.4657,-0.6212
1053,-0.9734,0.875,0.8638,-1.1089
1054,-0.8348,0.6859,1.5721,-0.8131
1055,-1.1764,0.5873,0.4811,-0.4208
1056,0.815,0.7709,-0.0374,-1.1333
1057,-0.1998,0.631,-1.3742,0.0614
1058,-0.4071,-0.0989,0.876,-0.0414
1059,-0.7007,1.5177,1.4307,0.9246
1060,-0.3561,0.9558,0.4059,0.265
1061,-1.5636,0.4633,0.5613,0.0428
1062,-0.7884,-1.5707,0.9498,1.2278
1063,-0.5813,1.0018,1.1485,-1.1594
1064,1.0235,0.812,-0.3454,-0.857
1065,-0.599,0.0424,0.939,0.4206
1066,0.8778,0.5968,1.0042,-0.6959
1067,-1.0133,-1.2822,-0.7386,-0.7091
1068,0.9363,-1.0055,-1.1815,1.466
1069,1.1478,0.7401,1.6293,-1.096
1070,1.1722,0.3595,0.8837,-0.5699
1071,0.7011,0.915,1.0801,0.3012
1072,-0.3727,0.2675,0.954,-0.613
1073,-0.5528,0.5104,0.8482,0.7547
1074,0.6664,0.9324,1.1503,-0.1341
1075,-0.9725,0.9041,0.7698,-0.5473
1076,0.2026,1.0162,1.783,-0.0869
1077,1.5135,0.702,-1.1672,-0.2961
1078,0.1251,0.704,1.0526,-0.0068
1079,-1.0775,0.0782,0.1961,-0.1718
1080,0.4774,0.6367,-0.5433,-0.0261
1081,-0.4549,0.4407,1.6837,-0.6943
1082,-0.5993,0.4843,0.323,-0.4239
1083,-0.6064,-0.1818,1.3961,0.1067
1084,1.5835,0.817,0.6879,-0.7209
1085,-0.8237,1.2141,0.6547,-0.2983
1086,1.5568,0.7286,-1.5431,-0.8053
1087,-0.0856,0.3011,1.4,-0.4965
1088,-0.8605,-0.0676,0.0816,0.1171
1089,-0.4989,0.7674,1.207,0.1235
1090,-0.2331,-2.3206,0.6806,0.2731
1091,0.1399,-1.1019,1.8165,-0.685
1092,-0.3477,0.8057,0.8906,-0.7734
1093,-0.8383,-0.3881,1.2268,-0.11
1094,-0.7973,0.8592,1.4307,0.8523
1095,-0.8804,1.0023,1.07,-0.7473
1096,-0.6764,0.5078,1.4962,-0.4541
1097,0.2002,0.6788,1.0887,-0.8963
1098,-0.9576,-0.4235,-1.2707,1.2387
1099,0.4108,0.9819,-1.463,1.0178
1100,0.13,0.2439,1.2449,-1.04
1101,0.1417,0.4961,1.0535,0.2784
1102,1.4041,0.9735,1.0879,-1.579
1103,0.6231,1.0059,0.9709,-0.5181
1104,-0.6371,0.6427,1.0246,0.2229
1105,-0.473,0.0403,1.3204,-0.1794
1106,-0.6057,0.5921,1.1037,-0.8633
1107,0.6217,1.0472,-1.6373,0.698
1108,-1.0313,0.3909,1.1231,1.0018
1109,-1.1231,-0.3139,-1.4016,0.9303
1110,-0.5717,0.1992,-0.4933,1.7039
1111,1.3424,0.815,1.8231,-0.8066
1112,-0.6906,0.7138,1.441,0.0245
1113,-0.5979,0.3301,1.009,0.1481
1114,1.7619,0.3527,0.9255,-1.3454
1115,0.4721,0.9103,-0.3699,-0.054
1116,-0.7548,-0.8126,-0.5891,1.0416
1117,-0.6823,-1.0312,0.1758,0.8765
1118,-0.2671,0.8135,0.7329,-0.3871
1119,-0.8659,0.7256,1.2313,1.4416
1120,0.7249,1.5228,-0.0766,0.7937
1121,-1.239,-0.4806,1.2785,0.6242
1122,0.8071,1.0816,0.2549,0.0792
1123,0.6139,-1.8367,1.555,0.6465
1124,-0.5803,1.0348,-1.6128,0.5432
1125,-0.2461,0.1773,0.9679,0.3202
1126,2.3235,0.5017,0.4436,-0.564
1127,-0.3799,0.5307,1.4067,-0.5618
1128,1.2862,0.3126,-0.5585,-0.0965
1129,-0.9549,0.6271,0.838,0.4923
1130,-0.7157,-0.2989,1.9471,-0.9761
1131,-0.9791,-0.7044,-0.0754,0.5242
1132,-0.5291,1.7288,0.3767,0.0581
1133,0.87,0.5895,-0.067,-0.4053
1134,-0.3648,1.117,-0.7107,0.1335
1135,0.5969,0.1819,-0.7004,0.1675
1136,-0.5492,0.0824,0.0708,0.2398
1137,0.1886,0.8064,0.6026,-0.6135
1138,-0.7306,0.5478,0.8365,-0.0066
1139,-0.7869,0.2368,-0.5763,-0.0475
1140,-1.0355,-1.1414,1.2961,-0.3996
1141,0.7201,-0.3184,0.7833,1.388
1142,0.6232,0.7878,1.2168,-0.8351
1143,-0.6636,0.8732,1.3693,0.0682
1144,-0.7579,1.1052,1.1285,-0.3624
1145,-0.3834,0.8802,0.9687,-0.6837
1146,0.2952,0.6198,-1.4193,0.2006
1147,-0.7616,0.0497,0.9617,0.2876
1148,-0.7502,0.3936,-0.1112,0.8246
1149,-0.8031,0.4698,-0.1291,-0.7288
1150,1.0963,0.5332,1.5562,-0.8555
1151,-0.6212,-0.6328,0.489,-0.2374
1152,-0.7398,0.3425,-0.1194,-0.3045
1153,-0.3564,0.4755,0.7969,-0.9088
1154,-0.6733,0.3133,0.9444,-0.4988
1155,-0.8033,0.5868,0.7156,-0.1786
1156,-0.4962,0.6708,-1.0686,0.0307
1157,-0.2201,0.6047,1.1362,-0.2144
1158,0.123,0.8693,-1.233,-0.1529
1159,1.3564,-0.8166,1.353,-0.7447
1160,0.8682,0.2137,1.0578,-1.2771
1161,-0.4104,0.5895,1.152,-0.8463
1162,1.641,0.97,-0.898,-0.9286
1163,-0.6148,0.9903,-1.0831,0.2491
1164,-1.1974,0.7564,0.2336,0.3905
1165,0.0557,0.5097,-0.7764,-0.3341
1166,-0.4458,0.1554,0.4369,1.4995
1167,-1.0243,0.4634,0.8443,-0.8684
1168,-1.1388,0.8973,-0.4657,1.803
1169,0.8475,0.7887,-0.8182,0.1185
1170,-0.2471,1.1196,0.6649,-0.7405
1171,0.0756,0.4214,-1.7896,0.0873
1172,-0.18,1.2458,-1.4659,0.6034
1173,-0.1687,0.6093,1.4937,-0.514
1174,-0.1604,-0.4669,0.2104,0.6177
1175,-0.0848,1.1079,-0.4863,0.1357
1176,-1.1652,0.0073,-1.2234,0.6378
1177,1.1162,0.9825,1.0705,0.2092
1178,-0.8626,0.3829,-1.1785,0.1822
1179,-1.4338,-0.8372,1.0701,-0.6679
1180,0.4868,0.3138,-0.7943,0.0303
1181,-1.2058,0.6724,-0.16,0.2863
1182,-0.4971,0.5054,0.6991,-0.1705
1183,-0.532,1.1891,0.3796,-0.2525
1184,2.4248,0.816,-0.0518,-1.1336
1185,-0.6843,0.8516,1.3659,-0.1918
1186,-0.6198,0.9525,0.0591,-0.4277
1187,-0.4404,0.5403,1.3372,-0.647
1188,-0.6834,0.7347,1.2962,-0.5961
